rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
735,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[30]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
736,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[31]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
737,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[16]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
738,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[17]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
739,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[18]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
740,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[19]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
741,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[20]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
742,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[21]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
743,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[22]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
744,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[23]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
745,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[24]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
746,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[25]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
747,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[26]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
748,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[27]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
749,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[28]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
750,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[29]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
751,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[30]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
752,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[31]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
753,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[16]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
754,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[17]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
755,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[18]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
756,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[19]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
757,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[20]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
758,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[21]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
759,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[22]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
760,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[23]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
761,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[24]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
762,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[25]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
763,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[26]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
764,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[27]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
765,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[28]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
766,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[29]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
767,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[30]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
768,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[31]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
769,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[16]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
770,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[17]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
771,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[18]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
772,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[19]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
773,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[20]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
774,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[21]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
775,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[22]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
776,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[23]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
777,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[24]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
778,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[25]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
779,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[26]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
780,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[27]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
781,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[28]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
782,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[29]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
783,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[30]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
784,1.379,5.000,3.618,1.105,2.513,0.695,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[31]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
785,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[0]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
786,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[10]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
787,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[11]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
788,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[12]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
789,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[13]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
790,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[14]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
791,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[15]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
792,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[1]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
793,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[2]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
794,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[3]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
795,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[4]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
796,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[5]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
797,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[6]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
798,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[7]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
799,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[8]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
800,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_a_q_reg[9]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
801,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[0]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
802,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[10]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
803,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[11]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
804,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[12]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
805,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[13]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
806,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[14]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
807,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[15]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
808,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[1]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
809,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[2]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
810,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[3]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
811,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[4]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
812,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[5]/D","TOP control","FDCE=2;LUT4=3;LUT6=2"
813,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[6]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
814,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[7]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
815,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[8]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
816,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_b_q_reg[9]/D","TOP control","FDCE=2;LUT4=2;LUT5=1;LUT6=2"
817,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[0]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
818,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[10]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
819,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[11]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
820,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[12]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
821,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[13]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
822,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[14]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
823,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[15]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
824,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[1]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
825,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[2]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
826,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[3]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
827,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[4]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
828,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[5]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
829,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[6]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
830,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[7]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
831,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[8]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
832,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_a_q_reg[9]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
833,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[0]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
834,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[10]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
835,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[11]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
836,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[12]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
837,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[13]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
838,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[14]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
839,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[15]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
840,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[1]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
841,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[2]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
842,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[3]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
843,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[4]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
844,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[5]/D","TOP control","FDCE=2;LUT4=3;LUT5=1;LUT6=1"
845,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[6]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
846,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[7]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
847,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[8]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
848,1.380,5.000,3.617,1.085,2.532,0.700,5,"st_q_reg[5]/C","ecc_leaf_xor_b_q_reg[9]/D","TOP control","FDCE=2;LUT4=2;LUT5=2;LUT6=1"
849,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIADI[13]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
850,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIADI[27]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
851,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIADI[29]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
852,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[13]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
853,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[23]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
854,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[27]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
855,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[13]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
856,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[17]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
857,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[27]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
858,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[31]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
859,1.413,5.000,3.299,0.951,2.348,0.712,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[9]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
860,1.417,5.000,3.295,0.951,2.344,0.711,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[23]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
861,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIADI[23]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
862,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[21]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
863,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[29]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
864,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[21]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
865,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[25]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
866,1.423,5.000,3.289,0.941,2.348,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[3].vrf_mem_reg/DIBDI[29]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
867,1.427,5.000,3.285,0.941,2.344,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[17]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
868,1.427,5.000,3.285,0.941,2.344,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[25]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
869,1.427,5.000,3.285,0.941,2.344,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[0].vrf_mem_reg/DIADI[7]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
870,1.427,5.000,3.285,0.941,2.344,0.714,3,"ecc_fold_word_q_reg[0]/C","i_vrf/gen_bank[1].vrf_mem_reg/DIBDI[11]","VRF/read/writeback","FDCE=1;LUT4=1;LUT6=1;RAMB36E1=1;RAMS32=1"
871,1.436,5.000,3.561,1.085,2.476,0.695,5,"gen_lane[0].i_lane/bool_result_q_reg[15]/C","gen_lane[0].i_lane/popcount_part_q_o_reg[0][2]/D","other","FDCE=2;LUT3=2;LUT5=2;LUT6=1"
