rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
105,0.680,5.000,4.346,2.088,2.258,0.520,7,"gen_lane[2].i_p2_pop_slice/popcount_part_q_o_reg[1][0]/C","group_dist_q_reg[4]/D","P2 popcount capture","CARRY4=3;FDCE=2;LUT3=2;LUT5=1;LUT6=1"
106,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][21]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
107,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][29]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
108,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][37]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
109,0.681,5.000,4.316,1.105,3.211,0.744,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][45]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
110,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__5/C","lane_result_q_reg[3][54]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
111,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__4/C","lane_result_q_reg[3][55]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
112,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__3/C","lane_result_q_reg[3][56]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
113,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__2/C","lane_result_q_reg[3][57]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
114,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__1/C","lane_result_q_reg[3][58]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
115,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep__0/C","lane_result_q_reg[3][59]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT5=1;LUT6=3"
116,0.691,5.000,4.306,1.105,3.201,0.743,5,"hperm_lane_base_q_reg[0]_rep/C","lane_result_q_reg[3][60]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
117,0.692,5.000,4.305,1.105,3.200,0.743,5,"hperm_lane_base_q_reg[0]/C","lane_result_q_reg[3][53]/D","P2 lane result capture","FDCE=2;LUT4=1;LUT6=4"
