rank,slack_ns,required_time_ns,data_path_delay_ns,logic_delay_ns,route_delay_ns,route_ratio,logic_levels,startpoint,endpoint,path_class,main_cells
87,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][49]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
88,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][50]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
89,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][56]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
90,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][57]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
91,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[2][58]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
92,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][32]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
93,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][33]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
94,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][34]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
95,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][41]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
96,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][42]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
97,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][48]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
98,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][49]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
99,0.551,5.000,4.446,1.210,3.236,0.728,6,"FSM_onehot_st_q_reg[19]/C","lane_result_q_reg[3][50]/D","P2 lane result capture","FDCE=2;LUT3=1;LUT6=5"
